Time,Source,Destination,Length
7.347019,10.1.10.11,104.198.218.190,983
7.437884,10.1.10.11,104.198.218.190,983
7.517448,10.1.10.11,104.198.218.190,983
7.606881,10.1.10.11,104.198.218.190,983
7.688604,10.1.10.11,104.198.218.190,983
7.777338,10.1.10.11,104.198.218.190,983
7.866950,10.1.10.11,104.198.218.190,983
7.948771,10.1.10.11,104.198.218.190,983
8.037546,10.1.10.11,104.198.218.190,983
8.117471,10.1.10.11,104.198.218.190,983
8.208135,10.1.10.11,104.198.218.190,983
8.297370,10.1.10.11,104.198.218.190,983
8.387596,10.1.10.11,104.198.218.190,983
8.467616,10.1.10.11,104.198.218.190,983
8.557499,10.1.10.11,104.198.218.190,983
8.638381,10.1.10.11,104.198.218.190,983
8.727475,10.1.10.11,104.198.218.190,983
8.810216,10.1.10.11,104.198.218.190,983
8.896926,10.1.10.11,104.198.218.190,983
8.977478,10.1.10.11,104.198.218.190,983
9.067899,10.1.10.11,104.198.218.190,983
9.158305,10.1.10.11,104.198.218.190,983
9.237314,10.1.10.11,104.198.218.190,983
9.328396,10.1.10.11,104.198.218.190,983
9.407085,10.1.10.11,104.198.218.190,983
9.497542,10.1.10.11,104.198.218.190,983
9.577432,10.1.10.11,104.198.218.190,983
9.669994,10.1.10.11,104.198.218.190,983
9.747196,10.1.10.11,104.198.218.190,983
9.838298,10.1.10.11,104.198.218.190,983
9.917234,10.1.10.11,104.198.218.190,983
10.008220,10.1.10.11,104.198.218.190,983
10.088047,10.1.10.11,104.198.218.190,983
10.178442,10.1.10.11,104.198.218.190,983
10.260893,10.1.10.11,104.198.218.190,983
10.346597,10.1.10.11,104.198.218.190,983
10.438100,10.1.10.11,104.198.218.190,983
10.517790,10.1.10.11,104.198.218.190,983
10.607069,10.1.10.11,104.198.218.190,983
10.688808,10.1.10.11,104.198.218.190,983
10.778899,10.1.10.11,104.198.218.190,983
10.858797,10.1.10.11,104.198.218.190,983
10.947954,10.1.10.11,104.198.218.190,983
11.027004,10.1.10.11,104.198.218.190,983
11.117811,10.1.10.11,104.198.218.190,983
11.198437,10.1.10.11,104.198.218.190,983
11.287381,10.1.10.11,104.198.218.190,983
11.367831,10.1.10.11,104.198.218.190,983
11.460533,10.1.10.11,104.198.218.190,983
11.537863,10.1.10.11,104.198.218.190,983
11.628680,10.1.10.11,104.198.218.190,983
11.718086,10.1.10.11,104.198.218.190,983
11.798767,10.1.10.11,104.198.218.190,983
11.888571,10.1.10.11,104.198.218.190,983
11.968381,10.1.10.11,104.198.218.190,983
12.072625,10.1.10.11,104.198.218.190,983
12.148738,10.1.10.11,104.198.218.190,983
12.237626,10.1.10.11,104.198.218.190,983
12.318376,10.1.10.11,104.198.218.190,983
12.407120,10.1.10.11,104.198.218.190,983
12.498007,10.1.10.11,104.198.218.190,983
12.587628,10.1.10.11,104.198.218.190,983
12.668052,10.1.10.11,104.198.218.190,983
12.759166,10.1.10.11,104.198.218.190,983
12.838205,10.1.10.11,104.198.218.190,983
12.927500,10.1.10.11,104.198.218.190,983
13.019145,10.1.10.11,104.198.218.190,983
13.097619,10.1.10.11,104.198.218.190,983
13.186687,10.1.10.11,104.198.218.190,983
13.267715,10.1.10.11,104.198.218.190,983
13.358799,10.1.10.11,104.198.218.190,983
13.437823,10.1.10.11,104.198.218.190,983
13.537319,10.1.10.11,104.198.218.190,983
13.616994,10.1.10.11,104.198.218.190,983
13.706884,10.1.10.11,104.198.218.190,983
13.787294,10.1.10.11,104.198.218.190,983
13.876759,10.1.10.11,104.198.218.190,983
13.959033,10.1.10.11,104.198.218.190,983
14.055429,10.1.10.11,104.198.218.190,983
14.126767,10.1.10.11,104.198.218.190,983
14.217715,10.1.10.11,104.198.218.190,983
14.307278,10.1.10.11,104.198.218.190,983
14.387772,10.1.10.11,104.198.218.190,983
14.477121,10.1.10.11,104.198.218.190,983
14.560210,10.1.10.11,104.198.218.190,983
14.647740,10.1.10.11,104.198.218.190,983
14.727718,10.1.10.11,104.198.218.190,983
14.817653,10.1.10.11,104.198.218.190,983
14.897142,10.1.10.11,104.198.218.190,983
14.987559,10.1.10.11,104.198.218.190,983
15.068129,10.1.10.11,104.198.218.190,983
15.158770,10.1.10.11,104.198.218.190,983
15.238130,10.1.10.11,104.198.218.190,983
15.326577,10.1.10.11,104.198.218.190,983
15.407142,10.1.10.11,104.198.218.190,983
15.499053,10.1.10.11,104.198.218.190,983
15.587603,10.1.10.11,104.198.218.190,983
15.681025,10.1.10.11,104.198.218.190,983
15.767416,10.1.10.11,104.198.218.190,983
15.850591,10.1.10.11,104.198.218.190,983
15.937942,10.1.10.11,104.198.218.190,983
16.017619,10.1.10.11,104.198.218.190,983
16.116892,10.1.10.11,104.198.218.190,983
16.197961,10.1.10.11,104.198.218.190,983
16.288671,10.1.10.11,104.198.218.190,983
16.366756,10.1.10.11,104.198.218.190,983
16.457448,10.1.10.11,104.198.218.190,983
16.538586,10.1.10.11,104.198.218.190,983
16.629135,10.1.10.11,104.198.218.190,983
16.708772,10.1.10.11,104.198.218.190,983
16.797280,10.1.10.11,104.198.218.190,983
16.887343,10.1.10.11,104.198.218.190,983
16.968795,10.1.10.11,104.198.218.190,983
17.057421,10.1.10.11,104.198.218.190,983
17.138865,10.1.10.11,104.198.218.190,983
17.228963,10.1.10.11,104.198.218.190,983
17.308336,10.1.10.11,104.198.218.190,983
17.397993,10.1.10.11,104.198.218.190,983
17.477125,10.1.10.11,104.198.218.190,983
17.567576,10.1.10.11,104.198.218.190,983
17.647284,10.1.10.11,104.198.218.190,983
17.747104,10.1.10.11,104.198.218.190,983
17.817423,10.1.10.11,104.198.218.190,983
17.907651,10.1.10.11,104.198.218.190,983
17.988012,10.1.10.11,104.198.218.190,983
18.078611,10.1.10.11,104.198.218.190,983
18.167931,10.1.10.11,104.198.218.190,983
18.248929,10.1.10.11,104.198.218.190,983
18.336905,10.1.10.11,104.198.218.190,983
18.418213,10.1.10.11,104.198.218.190,983
18.518935,10.1.10.11,104.198.218.190,983
18.598250,10.1.10.11,104.198.218.190,983
18.688834,10.1.10.11,104.198.218.190,983
18.798119,10.1.10.11,104.198.218.190,983
18.887489,10.1.10.11,104.198.218.190,983
18.973706,10.1.10.11,104.198.218.190,983
19.058511,10.1.10.11,104.198.218.190,983
19.148127,10.1.10.11,104.198.218.190,983
19.247659,10.1.10.11,104.198.218.190,983
19.338765,10.1.10.11,104.198.218.190,983
19.442507,10.1.10.11,104.198.218.190,983
19.538004,10.1.10.11,104.198.218.190,983
19.617749,10.1.10.11,104.198.218.190,983
19.706773,10.1.10.11,104.198.218.190,983
19.797396,10.1.10.11,104.198.218.190,983
19.888361,10.1.10.11,104.198.218.190,983
19.969132,10.1.10.11,104.198.218.190,983
20.056563,10.1.10.11,104.198.218.190,983
20.137687,10.1.10.11,104.198.218.190,983
20.228345,10.1.10.11,104.198.218.190,983
20.307912,10.1.10.11,104.198.218.190,983
20.418659,10.1.10.11,104.198.218.190,983
20.498856,10.1.10.11,104.198.218.190,983
20.589093,10.1.10.11,104.198.218.190,983
20.667239,10.1.10.11,104.198.218.190,983
20.758529,10.1.10.11,104.198.218.190,983
20.847644,10.1.10.11,104.198.218.190,983
20.926680,10.1.10.11,104.198.218.190,983
21.028082,10.1.10.11,104.198.218.190,983
21.107327,10.1.10.11,104.198.218.190,983
21.196855,10.1.10.11,104.198.218.190,983
21.279209,10.1.10.11,104.198.218.190,983
21.374946,10.1.10.11,104.198.218.190,983
6.322755,10.1.10.11,172.217.6.238,531
6.33543,10.1.10.11,172.217.6.238,531
6.348585,10.1.10.11,172.217.6.238,105
6.351369,10.1.10.11,172.217.6.238,141
6.35193,10.1.10.11,172.217.6.238,737
6.358106,10.1.10.11,172.217.6.238,105
6.361005,10.1.10.11,172.217.6.238,141
6.374918,10.1.10.11,172.217.6.238,92
6.375088,10.1.10.11,172.217.6.238,100
6.387264,10.1.10.11,172.217.6.238,92
6.391125,10.1.10.11,172.217.6.238,568
6.410251,10.1.10.11,172.217.6.238,100
56.574915,10.1.10.11,172.217.6.238,548
56.595057,10.1.10.11,172.217.6.238,100
56.60805,10.1.10.11,172.217.6.238,575
56.627322,10.1.10.11,172.217.6.238,100
56.636756,10.1.10.11,172.217.6.238,548
56.655736,10.1.10.11,172.217.6.238,100
56.660561,10.1.10.11,172.217.6.238,576
56.678303,10.1.10.11,172.217.6.238,100
6.331073,104.198.218.190,10.1.10.11,1474
6.331078,104.198.218.190,10.1.10.11,222
6.397254,104.198.218.190,10.1.10.11,296
6.442248,104.198.218.190,10.1.10.11,212
9.053093,104.198.218.190,10.1.10.11,118
9.244887,104.198.218.190,10.1.10.11,123
9.314115,104.198.218.190,10.1.10.11,125
9.740836,104.198.218.190,10.1.10.11,129
9.815761,104.198.218.190,10.1.10.11,118
9.864596,104.198.218.190,10.1.10.11,262
9.993303,104.198.218.190,10.1.10.11,125
10.039815,104.198.218.190,10.1.10.11,124
10.18305,104.198.218.190,10.1.10.11,125
10.227609,104.198.218.190,10.1.10.11,119
10.280707,104.198.218.190,10.1.10.11,129
10.347166,104.198.218.190,10.1.10.11,129
10.392242,104.198.218.190,10.1.10.11,127
10.436447,104.198.218.190,10.1.10.11,202
10.482413,104.198.218.190,10.1.10.11,203
10.691388,104.198.218.190,10.1.10.11,129
10.737242,104.198.218.190,10.1.10.11,130
10.782165,104.198.218.190,10.1.10.11,203
10.866238,104.198.218.190,10.1.10.11,129
10.919818,104.198.218.190,10.1.10.11,133
11.036282,104.198.218.190,10.1.10.11,142
11.079803,104.198.218.190,10.1.10.11,123
11.281638,104.198.218.190,10.1.10.11,142
11.326216,104.198.218.190,10.1.10.11,289
11.372076,104.198.218.190,10.1.10.11,380
11.428443,104.198.218.190,10.1.10.11,147
11.473946,104.198.218.190,10.1.10.11,291
11.617162,104.198.218.190,10.1.10.11,150
11.661784,104.198.218.190,10.1.10.11,291
11.783605,104.198.218.190,10.1.10.11,150
11.829805,104.198.218.190,10.1.10.11,299
11.874362,104.198.218.190,10.1.10.11,227
11.949897,104.198.218.190,10.1.10.11,150
11.996787,104.198.218.190,10.1.10.11,131
12.14015,104.198.218.190,10.1.10.11,150
12.187607,104.198.218.190,10.1.10.11,135
12.297879,104.198.218.190,10.1.10.11,150
12.341705,104.198.218.190,10.1.10.11,313
12.459551,104.198.218.190,10.1.10.11,159
12.504831,104.198.218.190,10.1.10.11,305
12.559242,104.198.218.190,10.1.10.11,166
12.605458,104.198.218.190,10.1.10.11,122
12.740961,104.198.218.190,10.1.10.11,166
12.78534,104.198.218.190,10.1.10.11,123
12.8437,104.198.218.190,10.1.10.11,166
12.887823,104.198.218.190,10.1.10.11,126
12.968979,104.198.218.190,10.1.10.11,166
13.013125,104.198.218.190,10.1.10.11,314
13.335529,104.198.218.190,10.1.10.11,171
13.38413,104.198.218.190,10.1.10.11,319
13.433189,104.198.218.190,10.1.10.11,246
13.573502,104.198.218.190,10.1.10.11,173
13.622468,104.198.218.190,10.1.10.11,325
13.690899,104.198.218.190,10.1.10.11,180
13.734864,104.198.218.190,10.1.10.11,125
13.778339,104.198.218.190,10.1.10.11,254
14.183983,104.198.218.190,10.1.10.11,180
14.228063,104.198.218.190,10.1.10.11,130
14.435382,104.198.218.190,10.1.10.11,180
14.4845,104.198.218.190,10.1.10.11,339
14.535483,104.198.218.190,10.1.10.11,180
14.580134,104.198.218.190,10.1.10.11,135
14.956826,104.198.218.190,10.1.10.11,180
15.001086,104.198.218.190,10.1.10.11,139
15.04466,104.198.218.190,10.1.10.11,481
15.11168,104.198.218.190,10.1.10.11,200
15.165542,104.198.218.190,10.1.10.11,123
15.283233,104.198.218.190,10.1.10.11,200
15.325971,104.198.218.190,10.1.10.11,128
15.384278,104.198.218.190,10.1.10.11,200
15.428101,104.198.218.190,10.1.10.11,128
15.564459,104.198.218.190,10.1.10.11,200
15.608147,104.198.218.190,10.1.10.11,353
15.654823,104.198.218.190,10.1.10.11,277
15.720374,104.198.218.190,10.1.10.11,208
15.768397,104.198.218.190,10.1.10.11,125
15.816259,104.198.218.190,10.1.10.11,280
15.859955,104.198.218.190,10.1.10.11,507
15.977388,104.198.218.190,10.1.10.11,215
16.022951,104.198.218.190,10.1.10.11,355
16.233246,104.198.218.190,10.1.10.11,215
16.280296,104.198.218.190,10.1.10.11,132
16.329941,104.198.218.190,10.1.10.11,293
16.47082,104.198.218.190,10.1.10.11,215
16.516506,104.198.218.190,10.1.10.11,133
17.012541,104.198.218.190,10.1.10.11,233
17.058663,104.198.218.190,10.1.10.11,117
17.103203,104.198.218.190,10.1.10.11,301
17.266471,104.198.218.190,10.1.10.11,233
17.310549,104.198.218.190,10.1.10.11,126
17.362619,104.198.218.190,10.1.10.11,304
17.423743,104.198.218.190,10.1.10.11,233
17.470319,104.198.218.190,10.1.10.11,131
17.514792,104.198.218.190,10.1.10.11,564
17.588005,104.198.218.190,10.1.10.11,235
17.636602,104.198.218.190,10.1.10.11,129
17.774088,104.198.218.190,10.1.10.11,235
17.820238,104.198.218.190,10.1.10.11,132
18.075654,104.198.218.190,10.1.10.11,235
18.123671,104.198.218.190,10.1.10.11,394
18.177614,104.198.218.190,10.1.10.11,240
18.222973,104.198.218.190,10.1.10.11,130
18.266879,104.198.218.190,10.1.10.11,318
18.357236,104.198.218.190,10.1.10.11,249
18.40219,104.198.218.190,10.1.10.11,121
18.615129,104.198.218.190,10.1.10.11,249
18.660026,104.198.218.190,10.1.10.11,129
18.784973,104.198.218.190,10.1.10.11,249
18.838037,104.198.218.190,10.1.10.11,126
18.910857,104.198.218.190,10.1.10.11,249
18.954011,104.198.218.190,10.1.10.11,123
19.041718,104.198.218.190,10.1.10.11,249
19.086312,104.198.218.190,10.1.10.11,132
19.131048,104.198.218.190,10.1.10.11,331
19.176169,104.198.218.190,10.1.10.11,609
19.220332,104.198.218.190,10.1.10.11,332
19.376198,104.198.218.190,10.1.10.11,271
19.642263,104.198.218.190,10.1.10.11,271
19.690465,104.198.218.190,10.1.10.11,125
19.977587,104.198.218.190,10.1.10.11,271
20.026068,104.198.218.190,10.1.10.11,131
20.073176,104.198.218.190,10.1.10.11,271
20.121436,104.198.218.190,10.1.10.11,430
20.246899,104.198.218.190,10.1.10.11,274
20.293993,104.198.218.190,10.1.10.11,132
20.340456,104.198.218.190,10.1.10.11,356
20.40214,104.198.218.190,10.1.10.11,274
20.448909,104.198.218.190,10.1.10.11,139
20.510017,104.198.218.190,10.1.10.11,282
20.557101,104.198.218.190,10.1.10.11,129
20.668975,104.198.218.190,10.1.10.11,288
20.714301,104.198.218.190,10.1.10.11,426
20.846736,104.198.218.190,10.1.10.11,291
20.892438,104.198.218.190,10.1.10.11,428
20.936282,104.198.218.190,10.1.10.11,678
21.01466,104.198.218.190,10.1.10.11,291
21.063862,104.198.218.190,10.1.10.11,129
21.108899,104.198.218.190,10.1.10.11,687
21.267588,104.198.218.190,10.1.10.11,291
21.310767,104.198.218.190,10.1.10.11,130
21.866072,104.198.218.190,10.1.10.11,306
22.136662,104.198.218.190,10.1.10.11,306
22.180251,104.198.218.190,10.1.10.11,122
22.364011,104.198.218.190,10.1.10.11,306
22.412594,104.198.218.190,10.1.10.11,455
22.461647,104.198.218.190,10.1.10.11,306
22.50671,104.198.218.190,10.1.10.11,132
22.710436,104.198.218.190,10.1.10.11,313
22.758945,104.198.218.190,10.1.10.11,125
22.808039,104.198.218.190,10.1.10.11,390
23.056606,104.198.218.190,10.1.10.11,323
23.100193,104.198.218.190,10.1.10.11,122
23.496145,104.198.218.190,10.1.10.11,323
23.540246,104.198.218.190,10.1.10.11,126
23.644638,104.198.218.190,10.1.10.11,323
23.690314,104.198.218.190,10.1.10.11,127
23.734391,104.198.218.190,10.1.10.11,396
23.868268,104.198.218.190,10.1.10.11,330
23.914626,104.198.218.190,10.1.10.11,121
24.14268,104.198.218.190,10.1.10.11,330
24.19268,104.198.218.190,10.1.10.11,120
24.694214,104.198.218.190,10.1.10.11,330
24.738993,104.198.218.190,10.1.10.11,131
24.7826,104.198.218.190,10.1.10.11,408
24.850259,104.198.218.190,10.1.10.11,330
24.897806,104.198.218.190,10.1.10.11,136
24.942487,104.198.218.190,10.1.10.11,1144
25.091163,104.198.218.190,10.1.10.11,346
25.134259,104.198.218.190,10.1.10.11,127
25.194133,104.198.218.190,10.1.10.11,346
25.238414,104.198.218.190,10.1.10.11,130
25.429528,104.198.218.190,10.1.10.11,346
25.474223,104.198.218.190,10.1.10.11,134
25.52967,104.198.218.190,10.1.10.11,351
25.580193,104.198.218.190,10.1.10.11,129
25.626683,104.198.218.190,10.1.10.11,429
25.670012,104.198.218.190,10.1.10.11,429
25.788749,104.198.218.190,10.1.10.11,361
25.836535,104.198.218.190,10.1.10.11,122
25.951859,104.198.218.190,10.1.10.11,361
26.000502,104.198.218.190,10.1.10.11,132
26.063224,104.198.218.190,10.1.10.11,361
26.106599,104.198.218.190,10.1.10.11,523
26.152609,104.198.218.190,10.1.10.11,442
26.225583,104.198.218.190,10.1.10.11,368
26.27261,104.198.218.190,10.1.10.11,521
26.318821,104.198.218.190,10.1.10.11,447
26.378639,104.198.218.190,10.1.10.11,368
26.427303,104.198.218.190,10.1.10.11,532
26.475958,104.198.218.190,10.1.10.11,451
26.551407,104.198.218.190,10.1.10.11,378
26.595146,104.198.218.190,10.1.10.11,130
26.720029,104.198.218.190,10.1.10.11,378
26.766321,104.198.218.190,10.1.10.11,134
26.810751,104.198.218.190,10.1.10.11,1268
26.974113,104.198.218.190,10.1.10.11,390
27.02257,104.198.218.190,10.1.10.11,123
27.069424,104.198.218.190,10.1.10.11,462
27.221473,104.198.218.190,10.1.10.11,390
27.264441,104.198.218.190,10.1.10.11,129
27.313199,104.198.218.190,10.1.10.11,390
27.35838,104.198.218.190,10.1.10.11,546
27.402675,104.198.218.190,10.1.10.11,468
27.497147,104.198.218.190,10.1.10.11,398
27.540287,104.198.218.190,10.1.10.11,127
27.691376,104.198.218.190,10.1.10.11,401
27.734506,104.198.218.190,10.1.10.11,127
27.780348,104.198.218.190,10.1.10.11,896
27.898457,104.198.218.190,10.1.10.11,401
27.946847,104.198.218.190,10.1.10.11,552
27.994925,104.198.218.190,10.1.10.11,407
28.040307,104.198.218.190,10.1.10.11,129
28.084554,104.198.218.190,10.1.10.11,482
28.163379,104.198.218.190,10.1.10.11,410
28.208624,104.198.218.190,10.1.10.11,566
28.328442,104.198.218.190,10.1.10.11,410
28.374199,104.198.218.190,10.1.10.11,135
28.440255,104.198.218.190,10.1.10.11,413
28.484321,104.198.218.190,10.1.10.11,132
28.53063,104.198.218.190,10.1.10.11,936
28.589431,104.198.218.190,10.1.10.11,421
28.636671,104.198.218.190,10.1.10.11,129
28.763977,104.198.218.190,10.1.10.11,426
28.810507,104.198.218.190,10.1.10.11,126
28.862615,104.198.218.190,10.1.10.11,430
28.910763,104.198.218.190,10.1.10.11,122
28.963864,104.198.218.190,10.1.10.11,948
29.027447,104.198.218.190,10.1.10.11,430
29.073083,104.198.218.190,10.1.10.11,126
29.116544,104.198.218.190,10.1.10.11,505
29.162816,104.198.218.190,10.1.10.11,505
29.3652,104.198.218.190,10.1.10.11,435
29.412606,104.198.218.190,10.1.10.11,130
29.538458,104.198.218.190,10.1.10.11,435
29.585296,104.198.218.190,10.1.10.11,133
29.632765,104.198.218.190,10.1.10.11,514
30.052683,104.198.218.190,10.1.10.11,444
30.098401,104.198.218.190,10.1.10.11,128
30.145466,104.198.218.190,10.1.10.11,518
30.215107,104.198.218.190,10.1.10.11,453
30.26235,104.198.218.190,10.1.10.11,591
30.309113,104.198.218.190,10.1.10.11,524
30.39324,104.198.218.190,10.1.10.11,453
30.437189,104.198.218.190,10.1.10.11,128
30.63682,104.198.218.190,10.1.10.11,453
30.680292,104.198.218.190,10.1.10.11,133
30.732156,104.198.218.190,10.1.10.11,453
30.784925,104.198.218.190,10.1.10.11,134
30.831567,104.198.218.190,10.1.10.11,534
31.139171,104.198.218.190,10.1.10.11,466
31.185465,104.198.218.190,10.1.10.11,605
31.254817,104.198.218.190,10.1.10.11,466
31.29829,104.198.218.190,10.1.10.11,129
31.342901,104.198.218.190,10.1.10.11,542
31.390567,104.198.218.190,10.1.10.11,541
31.435123,104.198.218.190,10.1.10.11,541
31.480201,104.198.218.190,10.1.10.11,542
31.589723,104.198.218.190,10.1.10.11,473
31.635351,104.198.218.190,10.1.10.11,126
31.679341,104.198.218.190,10.1.10.11,545
31.746653,104.198.218.190,10.1.10.11,476
31.793036,104.198.218.190,10.1.10.11,126
32.026523,104.198.218.190,10.1.10.11,481
32.0711,104.198.218.190,10.1.10.11,121
32.116004,104.198.218.190,10.1.10.11,553
32.29131,104.198.218.190,10.1.10.11,487
32.334596,104.198.218.190,10.1.10.11,120
32.684816,104.198.218.190,10.1.10.11,492
32.857089,104.198.218.190,10.1.10.11,492
32.902541,104.198.218.190,10.1.10.11,127
32.952316,104.198.218.190,10.1.10.11,492
32.996312,104.198.218.190,10.1.10.11,132
33.198976,104.198.218.190,10.1.10.11,492
33.248852,104.198.218.190,10.1.10.11,134
33.371409,104.198.218.190,10.1.10.11,504
33.414478,104.198.218.190,10.1.10.11,122
33.461406,104.198.218.190,10.1.10.11,575
33.631522,104.198.218.190,10.1.10.11,504
33.675032,104.198.218.190,10.1.10.11,128
33.719111,104.198.218.190,10.1.10.11,579
33.793134,104.198.218.190,10.1.10.11,511
33.837393,104.198.218.190,10.1.10.11,122
33.968118,104.198.218.190,10.1.10.11,511
34.014258,104.198.218.190,10.1.10.11,655
34.06317,104.198.218.190,10.1.10.11,586
34.235725,104.198.218.190,10.1.10.11,518
34.280245,104.198.218.190,10.1.10.11,122
